From	To
ENSP00000345659	CAH7_HUMAN
ENSP00000228825	ARPC3_HUMAN
ENSP00000443189	H0YGG7_HUMAN
ENSP00000366243	CEIP2_HUMAN
ENSP00000334128	C27C1_HUMAN
ENSP00000321797	FGF8_HUMAN
ENSP00000361770	TCAL8_HUMAN
ENSP00000328412	CNRG_HUMAN
ENSP00000377303	RENBP_HUMAN
ENSP00000258886	IREB2_HUMAN
ENSP00000263354	SNAA_HUMAN
ENSP00000429865	A0A0A6YYB9_HUMAN
ENSP00000366694	KCD12_HUMAN
ENSP00000257068	MTR1B_HUMAN
ENSP00000364023	ZXDB_HUMAN
ENSP00000284629	ASZ1_HUMAN
ENSP00000373948	CFA69_HUMAN
ENSP00000461425	ZNF66_HUMAN
ENSP00000356733	MROH9_HUMAN
ENSP00000378310	S39A8_HUMAN
ENSP00000261735	ERP29_HUMAN
ENSP00000373827	CC150_HUMAN
ENSP00000329548	TARG1_HUMAN
ENSP00000329522	SPDE4_HUMAN
ENSP00000293362	PSME3_HUMAN
ENSP00000298119	LRFN5_HUMAN
ENSP00000384084	DTNB_HUMAN
ENSP00000334246	CP4Z1_HUMAN
ENSP00000424191	SMUG1_HUMAN
ENSP00000347005	LC7L2_HUMAN
ENSP00000285968	NU205_HUMAN
ENSP00000265038	ERCC8_HUMAN
ENSP00000260818	DJC13_HUMAN
ENSP00000340299	ZDHC1_HUMAN
ENSP00000244314	IIGP5_HUMAN
ENSP00000360244	CA087_HUMAN
ENSP00000350961	DMAC1_HUMAN
ENSP00000346298	S6A20_HUMAN
ENSP00000353652	ZN528_HUMAN
ENSP00000481110	A0A087WXK8_HUMAN
ENSP00000417229	EIF2A_HUMAN
ENSP00000250092	CD68_HUMAN
ENSP00000483408	A0A087X0H9_HUMAN
ENSP00000344961	A0A1X7SBZ7_HUMAN
ENSP00000238647	I2BPL_HUMAN
ENSP00000398017	CLD9_HUMAN
ENSP00000303887	DCLK2_HUMAN
ENSP00000386272	S38AB_HUMAN
ENSP00000310933	MADD_HUMAN
ENSP00000368989	OR6C3_HUMAN
ENSP00000387266	SPIR1_HUMAN
ENSP00000349181	HVCN1_HUMAN
ENSP00000371469	RAD1_HUMAN
ENSP00000406327	COX20_HUMAN
ENSP00000441802	PCDH7_HUMAN
ENSP00000378399	WDR89_HUMAN
ENSP00000268389	IGSF6_HUMAN
ENSP00000283148	UXS1_HUMAN
ENSP00000256646	NOTC2_HUMAN
ENSP00000397900	MSTRO_HUMAN
ENSP00000374071	ATS20_HUMAN
ENSP00000384115	MEI1_HUMAN
ENSP00000482819	A0A087WZQ2_HUMAN
ENSP00000264657	STAT3_HUMAN
ENSP00000251337	GNAT2_HUMAN
ENSP00000219746	TOX3_HUMAN
ENSP00000363596	CNR2_HUMAN
ENSP00000243611	C4BPB_HUMAN
ENSP00000350630	TLL2_HUMAN
ENSP00000338533	TTC33_HUMAN
ENSP00000353295	CBWD3_HUMAN
ENSP00000429608	FACOS_HUMAN
ENSP00000353224	TFR1_HUMAN
ENSP00000401513	STRC_HUMAN
ENSP00000354488	TNNI1_HUMAN
ENSP00000263381	WIZ_HUMAN
ENSP00000400101	CMC2_HUMAN
ENSP00000248668	LRFN1_HUMAN
ENSP00000366998	SNX5_HUMAN
ENSP00000350718	TMCC2_HUMAN
ENSP00000306095	O10H2_HUMAN
ENSP00000384851	ERR1_HUMAN
ENSP00000383421	RBM11_HUMAN
ENSP00000381859	TOM6_HUMAN
ENSP00000312987	HNF4A_HUMAN
ENSP00000446882	A0A0B4J2F6_HUMAN
ENSP00000450742	ZFYV1_HUMAN
ENSP00000379702	ZN665_HUMAN
ENSP00000335392	SPT12_HUMAN
ENSP00000263849	ZC21A_HUMAN
ENSP00000316532	A0A494BWY4_HUMAN
ENSP00000370201	KAD6_HUMAN
ENSP00000362027	TRM2_HUMAN
ENSP00000261205	SYT1_HUMAN
ENSP00000221972	CD79A_HUMAN
ENSP00000348886	STML2_HUMAN
ENSP00000295208	ZN514_HUMAN
ENSP00000363369	CX065_HUMAN
ENSP00000482093	PER3_HUMAN
ENSP00000239666	PDZ11_HUMAN
ENSP00000259915	PO5F1_HUMAN
ENSP00000335493	FOXD2_HUMAN
ENSP00000222224	LENG1_HUMAN
ENSP00000381340	GGT5_HUMAN
ENSP00000369080	SPEF1_HUMAN
ENSP00000366326	NEBL_HUMAN
ENSP00000371397	FA43A_HUMAN
ENSP00000400325	H7C1H1_HUMAN
ENSP00000485663	EIF3L_HUMAN
ENSP00000467218	K7EP39_HUMAN
ENSP00000355384	S2611_HUMAN
ENSP00000377374	ERGI1_HUMAN
ENSP00000413418	ZFHX2_HUMAN
ENSP00000243997	ATP5E_HUMAN
ENSP00000382713	U2QL1_HUMAN
ENSP00000341364	TM230_HUMAN
ENSP00000260950	GDF8_HUMAN
ENSP00000404203	KCRS_HUMAN
ENSP00000364858	CAR16_HUMAN
ENSP00000325548	CNDP2_HUMAN
ENSP00000381549	FRM4B_HUMAN
ENSP00000385096	KCD17_HUMAN
ENSP00000362711	TXLNA_HUMAN
ENSP00000387380	NECA1_HUMAN
ENSP00000369689	CALL5_HUMAN
ENSP00000262653	MTG8R_HUMAN
ENSP00000331062	VSTM4_HUMAN
ENSP00000416707	XKR6_HUMAN
ENSP00000444357	OTUB1_HUMAN
ENSP00000384053	IL3RB_HUMAN
ENSP00000353850	ITBP1_HUMAN
ENSP00000216101	RSLAA_HUMAN
ENSP00000320936	I17RA_HUMAN
ENSP00000370750	RDH11_HUMAN
ENSP00000358293	CC186_HUMAN
ENSP00000291890	A0A0A0MQZ0_HUMAN
ENSP00000394178	TM182_HUMAN
ENSP00000265732	RBM48_HUMAN
ENSP00000375237	KRA23_HUMAN
ENSP00000348033	O11L1_HUMAN
ENSP00000362751	RBGP1_HUMAN
ENSP00000370223	IDH3B_HUMAN
ENSP00000362578	RNF8_HUMAN
ENSP00000288266	DP13A_HUMAN
ENSP00000242576	UNG_HUMAN
ENSP00000386378	CLC4K_HUMAN
ENSP00000321424	NPT2A_HUMAN
ENSP00000384719	VISL1_HUMAN
ENSP00000335503	KR201_HUMAN
ENSP00000357772	LCE2C_HUMAN
ENSP00000445366	DND1_HUMAN
ENSP00000357113	IF16_HUMAN
ENSP00000428603	PCDGI_HUMAN
ENSP00000254190	CHSS1_HUMAN
ENSP00000372276	KR203_HUMAN
ENSP00000252593	BST2_HUMAN
ENSP00000246801	TSKS_HUMAN
ENSP00000463375	T200C_HUMAN
ENSP00000338164	TM217_HUMAN
ENSP00000354694	ZN485_HUMAN
ENSP00000199936	DHB2_HUMAN
ENSP00000336702	IF5A1_HUMAN
ENSP00000284770	A0A2U3TZH4_HUMAN
ENSP00000391311	SEPT5_HUMAN
ENSP00000243326	RIF1_HUMAN
ENSP00000359019	PITX3_HUMAN
ENSP00000282486	MBNL1_HUMAN
ENSP00000363103	SCND1_HUMAN
ENSP00000263657	PNO1_HUMAN
ENSP00000322915	ZMYM4_HUMAN
ENSP00000234453	PKHA3_HUMAN
ENSP00000268613	CAD13_HUMAN
ENSP00000303356	DCXR_HUMAN
ENSP00000399013	CNTP5_HUMAN
ENSP00000478671	CNT3B_HUMAN
ENSP00000351345	ALKL1_HUMAN
ENSP00000387888	UD2A1_HUMAN
ENSP00000357894	FA24B_HUMAN
ENSP00000389841	ZN852_HUMAN
ENSP00000377532	PYC_HUMAN
ENSP00000305416	S1PR1_HUMAN
ENSP00000485659	MUC5A_HUMAN
ENSP00000233336	TTL_HUMAN
ENSP00000311368	DPOD4_HUMAN
ENSP00000331823	OR5P2_HUMAN
ENSP00000477344	SYT6_HUMAN
ENSP00000398619	KR251_HUMAN
ENSP00000298299	ZNF22_HUMAN
ENSP00000313140	EXD2_HUMAN
ENSP00000336769	Q6H2H3_HUMAN
ENSP00000368752	PRIO_HUMAN
ENSP00000367300	ZN425_HUMAN
ENSP00000415998	HRG1_HUMAN
ENSP00000423674	GNPI1_HUMAN
ENSP00000404102	OR2V1_HUMAN
ENSP00000378972	ST1A1_HUMAN
ENSP00000356320	ULBP2_HUMAN
ENSP00000268129	ABHD2_HUMAN
ENSP00000471896	IRF3_HUMAN
ENSP00000262904	E2F3_HUMAN
ENSP00000284719	OLA1_HUMAN
ENSP00000272067	PPAC_HUMAN
ENSP00000473047	KLK11_HUMAN
ENSP00000324573	FLII_HUMAN
ENSP00000358223	LIPP_HUMAN
ENSP00000424565	CDHR2_HUMAN
ENSP00000472867	ZIK1_HUMAN
ENSP00000396045	PA24B_HUMAN
ENSP00000320679	STX19_HUMAN
ENSP00000476119	NUDT3_HUMAN
ENSP00000384223	EFCE2_HUMAN
ENSP00000332068	OR5P3_HUMAN
ENSP00000295802	RETST_HUMAN
ENSP00000369383	MPV17_HUMAN
ENSP00000419449	EIF1_HUMAN
ENSP00000264864	P4K2B_HUMAN
ENSP00000323967	SMCE1_HUMAN
ENSP00000363081	DKK1_HUMAN
ENSP00000430823	ZN706_HUMAN
ENSP00000305613	CPLX1_HUMAN
ENSP00000312126	ADCY4_HUMAN
ENSP00000363574	IF6_HUMAN
ENSP00000396704	TOP2B_HUMAN
ENSP00000233575	SNX17_HUMAN
ENSP00000423812	CHAD_HUMAN
ENSP00000361599	SVBP_HUMAN
ENSP00000473172	RUVB2_HUMAN
ENSP00000440038	TEANC_HUMAN
ENSP00000378167	CCD66_HUMAN
ENSP00000431748	PCDA2_HUMAN
ENSP00000222673	ODO1_HUMAN
ENSP00000259469	RL35_HUMAN
ENSP00000350266	DEN2D_HUMAN
ENSP00000360379	F209A_HUMAN
ENSP00000257215	DGLA_HUMAN
ENSP00000316782	NBPF3_HUMAN
ENSP00000233840	NEUR2_HUMAN
ENSP00000401371	TIA1_HUMAN
ENSP00000358363	MYOME_HUMAN
ENSP00000411909	CT47A_HUMAN
ENSP00000339659	TRIM2_HUMAN
ENSP00000378405	BCKD_HUMAN
ENSP00000365720	TLE4_HUMAN
ENSP00000330606	HS3S4_HUMAN
ENSP00000372750	ACM5_HUMAN
ENSP00000274306	GRAA_HUMAN
ENSP00000254958	JAG1_HUMAN
ENSP00000253193	LRP3_HUMAN
ENSP00000442307	ECT2L_HUMAN
ENSP00000455026	RUSD1_HUMAN
ENSP00000220822	GDAP1_HUMAN
ENSP00000230301	CF118_HUMAN
ENSP00000465517	CR021_HUMAN
ENSP00000299697	KITM_HUMAN
ENSP00000305449	CNNM3_HUMAN
ENSP00000395461	BTBDJ_HUMAN
ENSP00000425133	SMG7_HUMAN
ENSP00000475641	U3KQ87_HUMAN
ENSP00000475261	A3LT2_HUMAN
ENSP00000370812	ESM1_HUMAN
ENSP00000438507	F5H423_HUMAN
ENSP00000368682	PHEX_HUMAN
ENSP00000251595	HBA_HUMAN
ENSP00000338812	C1QT6_HUMAN
ENSP00000351530	ZXDA_HUMAN
ENSP00000219905	MGAP_HUMAN
ENSP00000246112	TLE6_HUMAN
ENSP00000304429	SNX7_HUMAN
ENSP00000354660	MAGC2_HUMAN
ENSP00000365322	PRAM9_HUMAN
ENSP00000232496	TUSC2_HUMAN
ENSP00000362744	RS4X_HUMAN
ENSP00000296741	ENPP6_HUMAN
ENSP00000273450	AL1L1_HUMAN
ENSP00000258457	ASHWN_HUMAN
ENSP00000424607	TAAR9_HUMAN
ENSP00000480971	SSR3_HUMAN
ENSP00000373772	BRE1A_HUMAN
ENSP00000334808	UBP16_HUMAN
ENSP00000326227	GANC_HUMAN
ENSP00000263062	EPC1_HUMAN
ENSP00000312673	SOMA_HUMAN
ENSP00000295268	STPG2_HUMAN
ENSP00000294409	GMEB1_HUMAN
ENSP00000377833	ANXA4_HUMAN
ENSP00000280700	NGLY1_HUMAN
ENSP00000305892	TM208_HUMAN
ENSP00000375894	GPR55_HUMAN
ENSP00000307786	CYC_HUMAN
ENSP00000265605	AL8A1_HUMAN
ENSP00000462647	PACA_HUMAN
ENSP00000267615	ITPK1_HUMAN
ENSP00000377799	OR6C4_HUMAN
ENSP00000315931	SAHH3_HUMAN
ENSP00000411932	LMOD2_HUMAN
ENSP00000314806	FOXR1_HUMAN
ENSP00000348496	SUN5_HUMAN
ENSP00000370150	WRIP1_HUMAN
ENSP00000386788	UB2E3_HUMAN
ENSP00000330485	ZDH23_HUMAN
ENSP00000221462	PPR37_HUMAN
ENSP00000216037	XBP1_HUMAN
ENSP00000337572	DGKH_HUMAN
ENSP00000369810	VPS16_HUMAN
ENSP00000197268	F234B_HUMAN
ENSP00000300658	PGAP3_HUMAN
ENSP00000481301	S38A3_HUMAN
ENSP00000337053	SE1L1_HUMAN
ENSP00000242208	INHBA_HUMAN
ENSP00000389381	TYY2_HUMAN
ENSP00000381567	TMF1_HUMAN
ENSP00000480421	SRRT_HUMAN
ENSP00000293599	AQP5_HUMAN
ENSP00000334851	R7BP_HUMAN
ENSP00000265350	MED20_HUMAN
ENSP00000418348	COXM1_HUMAN
ENSP00000323155	DAND5_HUMAN
ENSP00000479322	CLIP1_HUMAN
ENSP00000293471	ZN613_HUMAN
ENSP00000261448	CASQ2_HUMAN
ENSP00000383719	UB2J2_HUMAN
ENSP00000308275	RM38_HUMAN
ENSP00000355330	TGM2_HUMAN
ENSP00000392985	HTAI2_HUMAN
ENSP00000007414	OSBL7_HUMAN
ENSP00000434241	KCNC3_HUMAN
ENSP00000416797	CAMP3_HUMAN
ENSP00000300954	PCSK4_HUMAN
ENSP00000370950	NPSR1_HUMAN
ENSP00000313967	C1QB_HUMAN
ENSP00000389625	OR2M3_HUMAN
ENSP00000160382	ACL6B_HUMAN
ENSP00000363643	P2RY4_HUMAN
ENSP00000420919	T150C_HUMAN
ENSP00000360597	LRC26_HUMAN
ENSP00000322265	ZN620_HUMAN
ENSP00000416753	A0A0A0MT67_HUMAN
ENSP00000365492	DB119_HUMAN
ENSP00000216341	GRAB_HUMAN
ENSP00000424123	ELOV7_HUMAN
ENSP00000300811	ZN428_HUMAN
ENSP00000334564	RPC3_HUMAN
ENSP00000420826	A0A4W8X8U3_HUMAN
ENSP00000259803	GCM1_HUMAN
ENSP00000364379	ZN510_HUMAN
ENSP00000376568	MLF1_HUMAN
ENSP00000399078	A0A126GWQ9_HUMAN
ENSP00000319197	A0A126GVZ4_HUMAN
ENSP00000349929	ENTR1_HUMAN
ENSP00000325526	WNT11_HUMAN
ENSP00000260323	UN13C_HUMAN
ENSP00000483375	GALE_HUMAN
ENSP00000282032	AL14E_HUMAN
ENSP00000369729	O51A2_HUMAN
ENSP00000396379	E7EVR1_HUMAN
ENSP00000393922	RUSC2_HUMAN
ENSP00000304854	NUDC2_HUMAN
ENSP00000331545	OR1G1_HUMAN
ENSP00000380116	PRSR3_HUMAN
ENSP00000470262	TPPC5_HUMAN
ENSP00000297142	NDF6_HUMAN
ENSP00000312293	MOBP_HUMAN
ENSP00000333277	H32_HUMAN
ENSP00000335675	PRLD2_HUMAN
ENSP00000282091	PTHY_HUMAN
ENSP00000356991	NECT4_HUMAN
ENSP00000248594	PTN12_HUMAN
ENSP00000301887	BATF2_HUMAN
ENSP00000357740	SPR2E_HUMAN
ENSP00000424566	S35A4_HUMAN
ENSP00000379601	RB27A_HUMAN
ENSP00000306651	OR4CB_HUMAN
ENSP00000219400	COXM2_HUMAN
ENSP00000274361	ANR31_HUMAN
ENSP00000349945	OR5BH_HUMAN
ENSP00000290291	OGFR_HUMAN
ENSP00000234816	ANGL1_HUMAN
ENSP00000284061	DGKE_HUMAN
ENSP00000457807	KCJ18_HUMAN
ENSP00000341442	SNTAN_HUMAN
ENSP00000308725	GBRB3_HUMAN
ENSP00000363391	SPAG4_HUMAN
ENSP00000201031	AP2C_HUMAN
ENSP00000458065	DUX4_HUMAN
ENSP00000234371	KISSR_HUMAN
ENSP00000396732	PRDM7_HUMAN
ENSP00000253363	RBM39_HUMAN
ENSP00000308750	CBX2_HUMAN
ENSP00000366378	OR2B3_HUMAN
ENSP00000357769	LCE2B_HUMAN
ENSP00000307369	SHE_HUMAN
ENSP00000370047	BNC2_HUMAN
ENSP00000329243	K2C7_HUMAN
ENSP00000360905	CBPC6_HUMAN
ENSP00000297423	SPIDR_HUMAN
ENSP00000317790	SPTN5_HUMAN
ENSP00000354947	CAZA2_HUMAN
ENSP00000360076	SGIP1_HUMAN
ENSP00000378760	MVP_HUMAN
ENSP00000317636	RECQ5_HUMAN
ENSP00000075120	GTR3_HUMAN
ENSP00000385741	ABC3H_HUMAN
ENSP00000267377	SSR1_HUMAN
ENSP00000310447	GLSL_HUMAN
ENSP00000482335	A0A087WZ40_HUMAN
ENSP00000452762	ETFA_HUMAN
ENSP00000216129	TTL12_HUMAN
ENSP00000425561	IF4E_HUMAN
ENSP00000347032	PI42C_HUMAN
ENSP00000362151	FOXP4_HUMAN
ENSP00000320813	D104A_HUMAN
ENSP00000304229	HINT1_HUMAN
ENSP00000371331	TNNI2_HUMAN
ENSP00000346359	TALD3_HUMAN
ENSP00000326570	FKRP_HUMAN
ENSP00000410446	TRI26_HUMAN
ENSP00000264717	A0A0C4DFN2_HUMAN
ENSP00000333640	EYA2_HUMAN
ENSP00000289373	TB15A_HUMAN
ENSP00000386759	SETD2_HUMAN
ENSP00000313601	C2D1A_HUMAN
ENSP00000267396	REM2_HUMAN
ENSP00000265000	GALT7_HUMAN
ENSP00000367343	GBA2_HUMAN
ENSP00000255039	HPLN2_HUMAN
ENSP00000254301	LEG3_HUMAN
ENSP00000347710	OPHN1_HUMAN
ENSP00000278314	ZN214_HUMAN
ENSP00000406261	ENPP3_HUMAN
ENSP00000417548	DJC24_HUMAN
ENSP00000330237	CASP9_HUMAN
ENSP00000467556	GPTC8_HUMAN
ENSP00000019103	SCTR_HUMAN
ENSP00000463201	SNURF_HUMAN
ENSP00000282507	UD3A2_HUMAN
ENSP00000334657	TRI46_HUMAN
ENSP00000290401	NPTN_HUMAN
ENSP00000391723	PUM1_HUMAN
ENSP00000287766	SC6A1_HUMAN
ENSP00000316357	USP9X_HUMAN
ENSP00000376071	F117B_HUMAN
ENSP00000357718	S1A7A_HUMAN
ENSP00000309463	LIPT2_HUMAN
ENSP00000357980	HTRA1_HUMAN
ENSP00000237281	FBX30_HUMAN
ENSP00000475189	AN34A_HUMAN
ENSP00000300574	CRK_HUMAN
ENSP00000271331	PROK1_HUMAN
ENSP00000362115	I5P2_HUMAN
ENSP00000322628	ARL4D_HUMAN
ENSP00000375147	KR161_HUMAN
ENSP00000252250	K2C6C_HUMAN
ENSP00000286794	NAA11_HUMAN
ENSP00000394487	FGD4_HUMAN
ENSP00000352438	PCBP2_HUMAN
ENSP00000447121	B4DL54_HUMAN
ENSP00000450842	CC50B_HUMAN
ENSP00000378313	R3GEF_HUMAN
ENSP00000366050	CI040_HUMAN
ENSP00000253719	NAPSA_HUMAN
ENSP00000441832	GPR19_HUMAN
ENSP00000317376	RT11_HUMAN
ENSP00000478290	SRG2C_HUMAN
ENSP00000263918	STRN_HUMAN
ENSP00000357920	OXDD_HUMAN
ENSP00000384264	CNGA1_HUMAN
ENSP00000200691	MT3_HUMAN
ENSP00000386414	RD21L_HUMAN
ENSP00000251108	CDAC1_HUMAN
ENSP00000450962	EMX2_HUMAN
ENSP00000355718	DLL1_HUMAN
ENSP00000359258	GSH0_HUMAN
ENSP00000356096	FA72A_HUMAN
ENSP00000299338	F227B_HUMAN
ENSP00000206765	TGM1_HUMAN
ENSP00000305875	SHLD1_HUMAN
ENSP00000340274	RAP2C_HUMAN
ENSP00000280571	RIPL2_HUMAN
ENSP00000416154	TM238_HUMAN
ENSP00000464383	L7N2F9_HUMAN
ENSP00000379621	SNX16_HUMAN
ENSP00000355657	H31T_HUMAN
ENSP00000330432	FA83F_HUMAN
ENSP00000477856	GGTL3_HUMAN
ENSP00000276570	DNJ5B_HUMAN
ENSP00000464788	K7EIK6_HUMAN
ENSP00000324369	O2T35_HUMAN
ENSP00000441685	PDZD9_HUMAN
ENSP00000260952	ASND1_HUMAN
ENSP00000392398	GPX5_HUMAN
ENSP00000216034	TOM22_HUMAN
ENSP00000330341	SOCS3_HUMAN
ENSP00000272433	SFXN5_HUMAN
ENSP00000359988	SRS11_HUMAN
ENSP00000357731	LORI_HUMAN
ENSP00000305995	PGK2_HUMAN
ENSP00000264607	ASB1_HUMAN
ENSP00000248975	1433F_HUMAN
ENSP00000242839	ATP7B_HUMAN
ENSP00000309117	RFOX1_HUMAN
ENSP00000339356	KLRG2_HUMAN
ENSP00000297290	BRI3_HUMAN
ENSP00000355315	RL39_HUMAN
ENSP00000367664	OR4A5_HUMAN
ENSP00000366654	CAH6_HUMAN
ENSP00000281092	FER_HUMAN
ENSP00000317170	TIGD2_HUMAN
ENSP00000442050	PCY2_HUMAN
ENSP00000380307	JPH4_HUMAN
ENSP00000396954	ATF5_HUMAN
ENSP00000323670	ZBT7A_HUMAN
ENSP00000341550	NCKX5_HUMAN
ENSP00000425093	CAD18_HUMAN
ENSP00000280871	MYCT_HUMAN
ENSP00000221804	LEG10_HUMAN
ENSP00000432282	TAGL_HUMAN
ENSP00000233638	TLX2_HUMAN
ENSP00000225724	GOSR1_HUMAN
ENSP00000365201	PRC2A_HUMAN
ENSP00000462717	CUED1_HUMAN
ENSP00000354961	NU4M_HUMAN
ENSP00000347852	SRBS2_HUMAN
ENSP00000417638	S26A8_HUMAN
ENSP00000466897	D6W5Y5_HUMAN
ENSP00000368066	HAOX1_HUMAN
ENSP00000295728	CRBA2_HUMAN
ENSP00000355051	TAF13_HUMAN
ENSP00000453076	GP176_HUMAN
ENSP00000377401	S35B2_HUMAN
ENSP00000314023	SIDT2_HUMAN
ENSP00000421185	MGT4D_HUMAN
ENSP00000334008	PARVA_HUMAN
ENSP00000366898	HIF3A_HUMAN
ENSP00000341289	TBB4B_HUMAN
ENSP00000264183	ARI4B_HUMAN
ENSP00000374045	DYH6_HUMAN
ENSP00000380251	NUD19_HUMAN
ENSP00000363624	CUTA_HUMAN
ENSP00000404658	EZH1_HUMAN
ENSP00000261479	PSA6_HUMAN
ENSP00000329757	VATL_HUMAN
ENSP00000262018	SGCA_HUMAN
ENSP00000360472	LGI1_HUMAN
ENSP00000301364	TSR1_HUMAN
ENSP00000305494	SPA5L_HUMAN
ENSP00000310110	T255A_HUMAN
ENSP00000252597	USBP1_HUMAN
ENSP00000376178	STX2_HUMAN
ENSP00000307297	CHSTE_HUMAN
ENSP00000472847	SYSM_HUMAN
ENSP00000320302	O5AN1_HUMAN
ENSP00000330032	UPP1_HUMAN
ENSP00000381895	SMCO3_HUMAN
ENSP00000363419	MFR1L_HUMAN
ENSP00000225171	DJC12_HUMAN
ENSP00000333018	TTC32_HUMAN
ENSP00000371451	DJC21_HUMAN
ENSP00000472465	M0R2C6_HUMAN
ENSP00000364935	CLIC1_HUMAN
ENSP00000263409	LIFR_HUMAN
ENSP00000205402	DLDH_HUMAN
ENSP00000261488	ENOX1_HUMAN
ENSP00000297613	RP25L_HUMAN
ENSP00000329991	IFNL1_HUMAN
ENSP00000357697	S10A2_HUMAN
ENSP00000390762	MEF2B_HUMAN
ENSP00000365435	TNR1B_HUMAN
ENSP00000263576	DDX25_HUMAN
ENSP00000224140	SETX_HUMAN
ENSP00000263314	P2RX3_HUMAN
ENSP00000327431	HBG1_HUMAN
ENSP00000355265	ATP8_HUMAN
ENSP00000478059	G0XQ39_HUMAN
ENSP00000347648	ZN512_HUMAN
ENSP00000479669	CB39L_HUMAN
ENSP00000296504	SAP30_HUMAN
ENSP00000476100	TF2H5_HUMAN
ENSP00000368397	LYRM9_HUMAN
ENSP00000385028	S22AN_HUMAN
ENSP00000383303	DSCAM_HUMAN
ENSP00000478345	A0A087WU35_HUMAN
ENSP00000259951	HLAF_HUMAN
ENSP00000363398	EXTL1_HUMAN
ENSP00000245157	BBS2_HUMAN
ENSP00000353639	COLL2_HUMAN
ENSP00000359070	STMN3_HUMAN
ENSP00000264555	PHRF1_HUMAN
ENSP00000005340	DVL2_HUMAN
ENSP00000006724	CEAM7_HUMAN
ENSP00000296721	AF1L1_HUMAN
ENSP00000452793	GDPP1_HUMAN
ENSP00000381378	FANCB_HUMAN
ENSP00000354932	TLR1_HUMAN
ENSP00000237642	STBD1_HUMAN
ENSP00000237837	FGF23_HUMAN
ENSP00000371377	OR1A2_HUMAN
ENSP00000323895	O10D3_HUMAN
ENSP00000327604	TRI49_HUMAN
ENSP00000341762	BSPH1_HUMAN
ENSP00000253410	HIG1B_HUMAN
ENSP00000274024	FABPI_HUMAN
ENSP00000392147	PPP6_HUMAN
ENSP00000359990	LRC40_HUMAN
ENSP00000342012	DMKN_HUMAN
ENSP00000259455	GABR2_HUMAN
ENSP00000369456	ITPA_HUMAN
ENSP00000313110	OR6S1_HUMAN
ENSP00000339820	TSN18_HUMAN
ENSP00000281081	NUBPL_HUMAN
ENSP00000374240	SHOX2_HUMAN
ENSP00000245407	S22A5_HUMAN
ENSP00000271620	PRUN1_HUMAN
ENSP00000367130	HES3_HUMAN
ENSP00000483333	A0A087X0E6_HUMAN
ENSP00000365362	MCCD1_HUMAN
ENSP00000391788	IHO1_HUMAN
ENSP00000301463	SPRY3_HUMAN
ENSP00000295981	I17RC_HUMAN
ENSP00000371472	NIN_HUMAN
ENSP00000326813	OTU1_HUMAN
ENSP00000344791	ZN600_HUMAN
ENSP00000334410	A6NFR9_HUMAN
ENSP00000441283	CLD2_HUMAN
ENSP00000200181	ITB4_HUMAN
ENSP00000220429	GABP1_HUMAN
ENSP00000455596	T53G3_HUMAN
ENSP00000167106	VASH1_HUMAN
ENSP00000227880	S15A3_HUMAN
ENSP00000301180	DIP2B_HUMAN
ENSP00000312999	GNAI2_HUMAN
ENSP00000429367	FA92A_HUMAN
ENSP00000283426	PKH4B_HUMAN
ENSP00000386717	RL31_HUMAN
ENSP00000373586	MB214_HUMAN
ENSP00000302621	A2GL_HUMAN
ENSP00000398350	CK068_HUMAN
ENSP00000378401	TICN1_HUMAN
ENSP00000258884	AB17C_HUMAN
ENSP00000401445	ERN1_HUMAN
ENSP00000297375	HME2_HUMAN
ENSP00000263997	S7A6O_HUMAN
ENSP00000342481	ATP9A_HUMAN
ENSP00000270061	SSBP4_HUMAN
ENSP00000245620	LIRB3_HUMAN
ENSP00000351207	K1671_HUMAN
ENSP00000296677	PAR2_HUMAN
ENSP00000350911	CATE_HUMAN
ENSP00000347495	SYWC_HUMAN
ENSP00000383118	CDC42_HUMAN
ENSP00000461269	SCIMP_HUMAN
ENSP00000330382	PDGFB_HUMAN
ENSP00000372445	MET17_HUMAN
ENSP00000262293	PRR11_HUMAN
ENSP00000262265	PIHD1_HUMAN
ENSP00000346611	OR8B3_HUMAN
ENSP00000387027	CE052_HUMAN
ENSP00000360365	MCTS1_HUMAN
ENSP00000407193	ARSG_HUMAN
ENSP00000412388	AJM1_HUMAN
ENSP00000020673	PSD1_HUMAN
ENSP00000406209	EPN1_HUMAN
ENSP00000321070	MAOM_HUMAN
ENSP00000364257	PA2GE_HUMAN
ENSP00000263735	EPCAM_HUMAN
ENSP00000282499	GRIA4_HUMAN
ENSP00000377806	PRIC4_HUMAN
ENSP00000483495	DDX27_HUMAN
ENSP00000362532	RPR1B_HUMAN
ENSP00000346139	TBC20_HUMAN
ENSP00000331214	A0A1X7SBS2_HUMAN
ENSP00000264938	SL9A3_HUMAN
ENSP00000328813	KCNH8_HUMAN
ENSP00000373277	RBMS3_HUMAN
ENSP00000451223	G3V3G0_HUMAN
ENSP00000291691	CU058_HUMAN
ENSP00000264431	RPGF2_HUMAN
ENSP00000417711	F205A_HUMAN
ENSP00000435466	KIRR3_HUMAN
ENSP00000377504	ZN414_HUMAN
ENSP00000400057	ASGL1_HUMAN
ENSP00000262633	RBM42_HUMAN
ENSP00000366273	ZN157_HUMAN
ENSP00000368716	NAA16_HUMAN
ENSP00000429969	SCUB2_HUMAN
