From	To
9606.ENSP00000381535	ST32A_HUMAN
9606.ENSP00000379168	ZN287_HUMAN
9606.ENSP00000294964	PKDCC_HUMAN
9606.ENSP00000379282	ABHGA_HUMAN
9606.ENSP00000221730	EPHX3_HUMAN
9606.ENSP00000228438	CLC2B_HUMAN
9606.ENSP00000302144	TM154_HUMAN
9606.ENSP00000451300	NUMB_HUMAN
9606.ENSP00000483110	TKNK_HUMAN
9606.ENSP00000326253	RTBDN_HUMAN
9606.ENSP00000415899	PUS7L_HUMAN
9606.ENSP00000220562	EXTL3_HUMAN
9606.ENSP00000307666	VPS50_HUMAN
9606.ENSP00000229238	RM51_HUMAN
9606.ENSP00000379738	CEA18_HUMAN
9606.ENSP00000309334	RL15_HUMAN
9606.ENSP00000472546	PA24C_HUMAN
9606.ENSP00000361433	EXOS2_HUMAN
9606.ENSP00000472109	TEAD2_HUMAN
9606.ENSP00000244496	RRP36_HUMAN
9606.ENSP00000259030	RTP4_HUMAN
9606.ENSP00000371434	RFX3_HUMAN
9606.ENSP00000217407	LBP_HUMAN
9606.ENSP00000470972	RS19_HUMAN
9606.ENSP00000340296	ACSM6_HUMAN
9606.ENSP00000408411	LAMP2_HUMAN
9606.ENSP00000283441	ZDH11_HUMAN
9606.ENSP00000471683	S38A5_HUMAN
9606.ENSP00000358644	TAFA3_HUMAN
9606.ENSP00000379601	RB27A_HUMAN
9606.ENSP00000442304	ERFE_HUMAN
9606.ENSP00000363804	KLF4_HUMAN
9606.ENSP00000424896	CNO6L_HUMAN
9606.ENSP00000296255	RPN1_HUMAN
9606.ENSP00000310661	PDE7B_HUMAN
9606.ENSP00000263409	LIFR_HUMAN
9606.ENSP00000353820	CP2D6_HUMAN
9606.ENSP00000257198	DSC1_HUMAN
9606.ENSP00000236959	PUR9_HUMAN
9606.ENSP00000328307	FA47B_HUMAN
9606.ENSP00000322915	ZMYM4_HUMAN
9606.ENSP00000274026	CCNA2_HUMAN
9606.ENSP00000378367	NRG4_HUMAN
9606.ENSP00000405327	ETV1_HUMAN
9606.ENSP00000303550	CYTL1_HUMAN
9606.ENSP00000393275	NANO1_HUMAN
9606.ENSP00000259512	DERL1_HUMAN
9606.ENSP00000275053	MMS22_HUMAN
9606.ENSP00000274276	OSMR_HUMAN
9606.ENSP00000420658	C9JCY4_HUMAN
9606.ENSP00000483879	XKR5_HUMAN
9606.ENSP00000342262	NUP43_HUMAN
9606.ENSP00000298396	SSX3_HUMAN
9606.ENSP00000292616	LRWD1_HUMAN
9606.ENSP00000307275	SCAM3_HUMAN
9606.ENSP00000265742	AKIB1_HUMAN
9606.ENSP00000356899	DDR2_HUMAN
9606.ENSP00000358211	HS12A_HUMAN
9606.ENSP00000407822	CNTN6_HUMAN
9606.ENSP00000358815	NEU1B_HUMAN
9606.ENSP00000413479	K2C3_HUMAN
9606.ENSP00000355265	ATP8_HUMAN
9606.ENSP00000264649	VPP1_HUMAN
9606.ENSP00000278886	NINL_HUMAN
9606.ENSP00000307234	PCDB1_HUMAN
9606.ENSP00000290953	AGRP_HUMAN
9606.ENSP00000377385	A0A0B4J1V8_HUMAN
9606.ENSP00000369071	POSTN_HUMAN
9606.ENSP00000380251	NUD19_HUMAN
9606.ENSP00000329995	F186A_HUMAN
9606.ENSP00000432305	SP17_HUMAN
9606.ENSP00000327143	Z354B_HUMAN
9606.ENSP00000301939	TM256_HUMAN
9606.ENSP00000358983	NFKB2_HUMAN
9606.ENSP00000376403	GPC5C_HUMAN
9606.ENSP00000478672	RAG2_HUMAN
9606.ENSP00000362728	IMA7_HUMAN
9606.ENSP00000269973	ZNF45_HUMAN
9606.ENSP00000244241	IL17C_HUMAN
9606.ENSP00000293777	MED11_HUMAN
9606.ENSP00000247665	PHP14_HUMAN
9606.ENSP00000326948	TRM7_HUMAN
9606.ENSP00000296776	TM174_HUMAN
9606.ENSP00000442515	TTLL9_HUMAN
9606.ENSP00000361770	TCAL8_HUMAN
9606.ENSP00000355656	H2A3_HUMAN
9606.ENSP00000246535	PDD2L_HUMAN
9606.ENSP00000314004	ANC2_HUMAN
9606.ENSP00000450958	T179A_HUMAN
9606.ENSP00000424544	TUSC3_HUMAN
9606.ENSP00000265056	MCM2_HUMAN
9606.ENSP00000480376	GG6L6_HUMAN
9606.ENSP00000482632	ZN501_HUMAN
9606.ENSP00000468897	FPR2_HUMAN
9606.ENSP00000357067	KCNJ9_HUMAN
9606.ENSP00000373860	ASPD_HUMAN
9606.ENSP00000374145	ACHG_HUMAN
9606.ENSP00000375479	KR102_HUMAN
9606.ENSP00000230588	MEP1A_HUMAN
9606.ENSP00000332604	EIF3C_HUMAN
9606.ENSP00000340427	ERMP1_HUMAN
9606.ENSP00000342604	F184A_HUMAN
9606.ENSP00000384364	NPY_HUMAN
9606.ENSP00000344430	IFM10_HUMAN
9606.ENSP00000290399	SIM2_HUMAN
9606.ENSP00000249269	MPPB_HUMAN
9606.ENSP00000364520	TS1R2_HUMAN
9606.ENSP00000439012	ACBP_HUMAN
9606.ENSP00000274629	KCMB1_HUMAN
9606.ENSP00000273905	SOAT_HUMAN
9606.ENSP00000411825	PDC6I_HUMAN
9606.ENSP00000006724	CEAM7_HUMAN
9606.ENSP00000262032	IKZF4_HUMAN
9606.ENSP00000355011	ILF2_HUMAN
9606.ENSP00000342699	CFA36_HUMAN
9606.ENSP00000384273	TF65_HUMAN
9606.ENSP00000361206	RT18A_HUMAN
9606.ENSP00000353824	PIM3_HUMAN
9606.ENSP00000264669	FAKD3_HUMAN
9606.ENSP00000407497	ISK8_HUMAN
9606.ENSP00000361007	LIPJ_HUMAN
9606.ENSP00000296003	MTMRE_HUMAN
9606.ENSP00000356301	TMEM9_HUMAN
9606.ENSP00000263209	DGCR8_HUMAN
9606.ENSP00000454545	RB15B_HUMAN
9606.ENSP00000318176	PRKRA_HUMAN
9606.ENSP00000356308	ULBP3_HUMAN
9606.ENSP00000374045	DYH6_HUMAN
9606.ENSP00000419851	GUAA_HUMAN
9606.ENSP00000370962	GGT6_HUMAN
9606.ENSP00000399664	ZF69B_HUMAN
9606.ENSP00000393222	PCDP1_HUMAN
9606.ENSP00000299565	ACHA5_HUMAN
9606.ENSP00000410481	TNFC_HUMAN
9606.ENSP00000264917	PDE8B_HUMAN
9606.ENSP00000306473	SHCBP_HUMAN
9606.ENSP00000348751	BT3A2_HUMAN
9606.ENSP00000256015	BTG1_HUMAN
9606.ENSP00000344860	IGFL3_HUMAN
9606.ENSP00000484631	PMP22_HUMAN
9606.ENSP00000364260	TRMO_HUMAN
9606.ENSP00000416125	ARH38_HUMAN
9606.ENSP00000406191	TRPV4_HUMAN
9606.ENSP00000472867	ZIK1_HUMAN
9606.ENSP00000266557	CD27_HUMAN
9606.ENSP00000273283	ITIH1_HUMAN
9606.ENSP00000312834	MLXIP_HUMAN
9606.ENSP00000425048	DTWD2_HUMAN
9606.ENSP00000338235	LYRIC_HUMAN
9606.ENSP00000240691	TA2R9_HUMAN
9606.ENSP00000423505	TTC29_HUMAN
9606.ENSP00000419395	CDNF_HUMAN
9606.ENSP00000296027	CXCL5_HUMAN
9606.ENSP00000365773	SERC_HUMAN
9606.ENSP00000479169	H2B1H_HUMAN
9606.ENSP00000300778	O51Q1_HUMAN
9606.ENSP00000408205	LPAR4_HUMAN
9606.ENSP00000480744	Z385C_HUMAN
9606.ENSP00000338217	ZN532_HUMAN
9606.ENSP00000275732	GGYF1_HUMAN
9606.ENSP00000387124	CB078_HUMAN
9606.ENSP00000357219	TTC24_HUMAN
9606.ENSP00000307164	PATE1_HUMAN
9606.ENSP00000361852	TMCO2_HUMAN
9606.ENSP00000263955	ST17B_HUMAN
9606.ENSP00000345341	PGES2_HUMAN
9606.ENSP00000263620	ARI3A_HUMAN
9606.ENSP00000369080	SPEF1_HUMAN
9606.ENSP00000443204	C2CD5_HUMAN
9606.ENSP00000365261	LST1_HUMAN
9606.ENSP00000262428	COTL1_HUMAN
9606.ENSP00000371693	TNR19_HUMAN
9606.ENSP00000261196	SO1B3_HUMAN
9606.ENSP00000419446	ADAM9_HUMAN
9606.ENSP00000232003	HRG_HUMAN
9606.ENSP00000363970	MLP3A_HUMAN
9606.ENSP00000282020	GRID2_HUMAN
9606.ENSP00000306772	LDB2_HUMAN
9606.ENSP00000482304	ZP4_HUMAN
9606.ENSP00000344208	TRI14_HUMAN
9606.ENSP00000260665	LPPRC_HUMAN
9606.ENSP00000355090	RHGBA_HUMAN
9606.ENSP00000297012	H2A1A_HUMAN
9606.ENSP00000357753	INVO_HUMAN
9606.ENSP00000295453	PPBN_HUMAN
9606.ENSP00000363001	ASM3B_HUMAN
9606.ENSP00000288228	FA81A_HUMAN
9606.ENSP00000357881	IKZF5_HUMAN
9606.ENSP00000376544	CD79B_HUMAN
9606.ENSP00000418268	MCM10_HUMAN
9606.ENSP00000293330	OREX_HUMAN
9606.ENSP00000288985	ER6L2_HUMAN
9606.ENSP00000255262	NMUR2_HUMAN
9606.ENSP00000485493	CE064_HUMAN
9606.ENSP00000202816	ESF1_HUMAN
9606.ENSP00000276590	LACB2_HUMAN
9606.ENSP00000023939	RTF2_HUMAN
9606.ENSP00000355572	COA6_HUMAN
9606.ENSP00000378306	PP2BB_HUMAN
9606.ENSP00000484945	PRAC2_HUMAN
9606.ENSP00000368572	SAT1_HUMAN
9606.ENSP00000386636	LA_HUMAN
9606.ENSP00000262013	JIP4_HUMAN
9606.ENSP00000272217	ARL8A_HUMAN
9606.ENSP00000380982	PUM3_HUMAN
9606.ENSP00000301146	CP2A7_HUMAN
9606.ENSP00000356247	LGR6_HUMAN
9606.ENSP00000257979	MIP_HUMAN
9606.ENSP00000416696	RIC1_HUMAN
9606.ENSP00000353826	LONM_HUMAN
9606.ENSP00000296545	IL15_HUMAN
9606.ENSP00000359612	BCL10_HUMAN
9606.ENSP00000319240	MGN2_HUMAN
9606.ENSP00000382241	QSER1_HUMAN
9606.ENSP00000324532	LAMA3_HUMAN
9606.ENSP00000341071	ARHG3_HUMAN
9606.ENSP00000239940	PROF2_HUMAN
9606.ENSP00000266254	TTLL1_HUMAN
9606.ENSP00000297056	DGLB_HUMAN
9606.ENSP00000343891	NAL13_HUMAN
9606.ENSP00000363976	DMA_HUMAN
9606.ENSP00000348496	SUN5_HUMAN
9606.ENSP00000305207	OR1A1_HUMAN
9606.ENSP00000379999	V9GYS0_HUMAN
9606.ENSP00000412237	IL10_HUMAN
9606.ENSP00000302456	KLF13_HUMAN
9606.ENSP00000357308	A0A0A0MRK5_HUMAN
9606.ENSP00000166244	EPHA8_HUMAN
9606.ENSP00000387362	UBE4A_HUMAN
9606.ENSP00000362287	AGO3_HUMAN
9606.ENSP00000356505	NCF2_HUMAN
9606.ENSP00000466989	LRFN3_HUMAN
9606.ENSP00000332963	JUNO_HUMAN
9606.ENSP00000265729	SORCN_HUMAN
9606.ENSP00000365174	NUD10_HUMAN
9606.ENSP00000306999	ESCO2_HUMAN
9606.ENSP00000399585	MRS2_HUMAN
9606.ENSP00000392371	ZSC30_HUMAN
9606.ENSP00000399979	S52A1_HUMAN
9606.ENSP00000389237	NBPF4_HUMAN
9606.ENSP00000321239	ZN363_HUMAN
9606.ENSP00000356382	F13B_HUMAN
9606.ENSP00000332744	ALX4_HUMAN
9606.ENSP00000228495	BACD3_HUMAN
9606.ENSP00000349446	ARGI1_HUMAN
9606.ENSP00000394107	H7C0C1_HUMAN
9606.ENSP00000345873	S26A3_HUMAN
9606.ENSP00000485316	SIM26_HUMAN
9606.ENSP00000432943	MYP0_HUMAN
9606.ENSP00000380073	IRF9_HUMAN
9606.ENSP00000369757	RS6_HUMAN
9606.ENSP00000374049	VWA3A_HUMAN
9606.ENSP00000357858	BUB3_HUMAN
9606.ENSP00000334002	HAP1_HUMAN
9606.ENSP00000443917	CTSRZ_HUMAN
9606.ENSP00000378605	DJC30_HUMAN
9606.ENSP00000360997	ATS13_HUMAN
9606.ENSP00000392204	KILIN_HUMAN
9606.ENSP00000369274	KPB2_HUMAN
9606.ENSP00000263317	NOX4_HUMAN
9606.ENSP00000459533	LITAF_HUMAN
9606.ENSP00000262096	ZDHC2_HUMAN
9606.ENSP00000311127	VEGFB_HUMAN
9606.ENSP00000327611	KCNKC_HUMAN
9606.ENSP00000376911	LGMN_HUMAN
9606.ENSP00000341657	THYN1_HUMAN
9606.ENSP00000395389	LPAR3_HUMAN
9606.ENSP00000270172	DNM3L_HUMAN
9606.ENSP00000376110	ZN493_HUMAN
9606.ENSP00000331678	PKP3_HUMAN
9606.ENSP00000215838	TCO2_HUMAN
9606.ENSP00000345985	LRFN2_HUMAN
9606.ENSP00000266671	PHLA1_HUMAN
9606.ENSP00000355777	GCP60_HUMAN
9606.ENSP00000484105	PRI2_HUMAN
9606.ENSP00000305005	PSG8_HUMAN
9606.ENSP00000327801	PDIA1_HUMAN
9606.ENSP00000365838	DPRX_HUMAN
9606.ENSP00000482639	MGST2_HUMAN
9606.ENSP00000273783	EI2BE_HUMAN
9606.ENSP00000320346	ELL3_HUMAN
9606.ENSP00000262551	MIME_HUMAN
9606.ENSP00000403400	CCPG1_HUMAN
9606.ENSP00000348471	SH3Y1_HUMAN
9606.ENSP00000366608	CBWD6_HUMAN
9606.ENSP00000280706	LDH6A_HUMAN
9606.ENSP00000336655	STRAA_HUMAN
9606.ENSP00000466174	K7ELQ4_HUMAN
9606.ENSP00000401536	RFX8_HUMAN
9606.ENSP00000363840	COBA2_HUMAN
9606.ENSP00000481646	RS10_HUMAN
9606.ENSP00000298251	HECAM_HUMAN
9606.ENSP00000266263	MTFP1_HUMAN
9606.ENSP00000420182	IQIP1_HUMAN
9606.ENSP00000405405	PHLB2_HUMAN
9606.ENSP00000384863	XPO1_HUMAN
9606.ENSP00000328977	RPH3L_HUMAN
9606.ENSP00000158166	KKCC1_HUMAN
9606.ENSP00000268720	CPNE7_HUMAN
9606.ENSP00000400099	RIPR1_HUMAN
9606.ENSP00000350402	HHLA2_HUMAN
9606.ENSP00000443191	KLH13_HUMAN
9606.ENSP00000312107	UBX2A_HUMAN
9606.ENSP00000377789	SYNPO_HUMAN
9606.ENSP00000354580	RM21_HUMAN
9606.ENSP00000322628	ARL4D_HUMAN
9606.ENSP00000350098	POP5_HUMAN
9606.ENSP00000304376	RAB24_HUMAN
9606.ENSP00000289359	MITD1_HUMAN
9606.ENSP00000330737	NDUAC_HUMAN
9606.ENSP00000239367	LRP11_HUMAN
9606.ENSP00000217386	NEU1_HUMAN
9606.ENSP00000342828	NKX23_HUMAN
9606.ENSP00000313995	KLDC3_HUMAN
9606.ENSP00000339324	SIM15_HUMAN
9606.ENSP00000441930	PIHD3_HUMAN
9606.ENSP00000317300	LPCT4_HUMAN
9606.ENSP00000354414	ZN627_HUMAN
9606.ENSP00000352167	MCATL_HUMAN
9606.ENSP00000261556	TM260_HUMAN
9606.ENSP00000362410	MAFB_HUMAN
9606.ENSP00000227756	GLT18_HUMAN
9606.ENSP00000250160	WISP1_HUMAN
9606.ENSP00000416387	FBLI1_HUMAN
9606.ENSP00000313922	OAZ3_HUMAN
9606.ENSP00000301272	TMIG2_HUMAN
9606.ENSP00000434364	SC6A5_HUMAN
9606.ENSP00000358232	LIPR3_HUMAN
9606.ENSP00000265421	DPOLB_HUMAN
9606.ENSP00000251636	DHX29_HUMAN
9606.ENSP00000361042	SURF1_HUMAN
9606.ENSP00000419397	ZN782_HUMAN
9606.ENSP00000238609	I27L2_HUMAN
9606.ENSP00000364190	PBX2_HUMAN
9606.ENSP00000362403	NK2R_HUMAN
9606.ENSP00000279068	LS14B_HUMAN
9606.ENSP00000252597	USBP1_HUMAN
9606.ENSP00000259915	PO5F1_HUMAN
9606.ENSP00000225729	DRG2_HUMAN
9606.ENSP00000483624	CLCL1_HUMAN
9606.ENSP00000242057	AHR_HUMAN
9606.ENSP00000292894	THAP8_HUMAN
9606.ENSP00000220592	AGO2_HUMAN
9606.ENSP00000287025	MTEF3_HUMAN
9606.ENSP00000413196	F16A1_HUMAN
9606.ENSP00000280245	CCD83_HUMAN
9606.ENSP00000369627	FA50B_HUMAN
9606.ENSP00000422188	TT23L_HUMAN
9606.ENSP00000362136	MANEL_HUMAN
9606.ENSP00000419591	M3K6_HUMAN
9606.ENSP00000264187	NID1_HUMAN
9606.ENSP00000343515	TCEA2_HUMAN
9606.ENSP00000256343	CTSRB_HUMAN
9606.ENSP00000357643	KI67_HUMAN
9606.ENSP00000352173	PLAC1_HUMAN
9606.ENSP00000298472	VMAT2_HUMAN
9606.ENSP00000401514	DYH1_HUMAN
9606.ENSP00000345374	RTP5_HUMAN
9606.ENSP00000343535	UBP7_HUMAN
9606.ENSP00000463325	PTPRM_HUMAN
9606.ENSP00000418748	ESRP2_HUMAN
9606.ENSP00000259396	A1AG1_HUMAN
9606.ENSP00000334657	TRI46_HUMAN
9606.ENSP00000340887	CE047_HUMAN
9606.ENSP00000303070	SG1D1_HUMAN
9606.ENSP00000482657	M3K14_HUMAN
9606.ENSP00000386902	B9A003_HUMAN
9606.ENSP00000242994	NDF4_HUMAN
9606.ENSP00000235310	MD2L2_HUMAN
9606.ENSP00000231790	MLH1_HUMAN
9606.ENSP00000318197	TBA3E_HUMAN
9606.ENSP00000229030	FZD10_HUMAN
9606.ENSP00000281243	DHPR_HUMAN
9606.ENSP00000242505	F149B_HUMAN
9606.ENSP00000472969	ZNF99_HUMAN
9606.ENSP00000331152	MXI1_HUMAN
9606.ENSP00000247182	SIX1_HUMAN
9606.ENSP00000266646	INHBE_HUMAN
9606.ENSP00000366923	IBPL1_HUMAN
9606.ENSP00000357189	HDGF_HUMAN
9606.ENSP00000309031	VCIP1_HUMAN
9606.ENSP00000265965	SRGEF_HUMAN
9606.ENSP00000416508	AT133_HUMAN
9606.ENSP00000481091	TAD2A_HUMAN
9606.ENSP00000381425	MPP3_HUMAN
9606.ENSP00000302935	IL16_HUMAN
9606.ENSP00000405482	SVOPL_HUMAN
9606.ENSP00000364632	BPIB4_HUMAN
9606.ENSP00000348216	TRIM4_HUMAN
9606.ENSP00000346127	PKHB1_HUMAN
9606.ENSP00000310057	FA53A_HUMAN
9606.ENSP00000389709	RN212_HUMAN
9606.ENSP00000324870	ISK6_HUMAN
9606.ENSP00000379143	ZNF32_HUMAN
9606.ENSP00000298738	ERI6B_HUMAN
9606.ENSP00000355609	CA131_HUMAN
9606.ENSP00000335660	KR192_HUMAN
9606.ENSP00000482548	PI42B_HUMAN
9606.ENSP00000270642	IGLO5_HUMAN
9606.ENSP00000375986	M3K4_HUMAN
9606.ENSP00000363259	CEFIP_HUMAN
9606.ENSP00000353652	ZN528_HUMAN
9606.ENSP00000245222	SPHK2_HUMAN
9606.ENSP00000347224	GPBL1_HUMAN
9606.ENSP00000439065	E7EVH7_HUMAN
9606.ENSP00000363081	DKK1_HUMAN
9606.ENSP00000343706	MAGH1_HUMAN
9606.ENSP00000381567	TMF1_HUMAN
9606.ENSP00000382237	TMM26_HUMAN
9606.ENSP00000264335	1433E_HUMAN
9606.ENSP00000376432	KCNJ1_HUMAN
9606.ENSP00000234111	DCOR_HUMAN
9606.ENSP00000383059	ARGL1_HUMAN
9606.ENSP00000416706	ACTBL_HUMAN
9606.ENSP00000306561	OGG1_HUMAN
9606.ENSP00000229795	MK14_HUMAN
9606.ENSP00000476948	RPAP2_HUMAN
9606.ENSP00000364448	REN3A_HUMAN
9606.ENSP00000394791	SENP1_HUMAN
9606.ENSP00000296424	BDH2_HUMAN
9606.ENSP00000365006	S1PR3_HUMAN
9606.ENSP00000413100	CSMT1_HUMAN
9606.ENSP00000235835	ARK72_HUMAN
9606.ENSP00000375727	GBG4_HUMAN
9606.ENSP00000370288	SELO_HUMAN
9606.ENSP00000451859	DU4L2_HUMAN
9606.ENSP00000279036	PIGT_HUMAN
9606.ENSP00000223357	AEBP1_HUMAN
9606.ENSP00000365817	HLAE_HUMAN
9606.ENSP00000478721	RYK_HUMAN
9606.ENSP00000429633	MYBA_HUMAN
9606.ENSP00000430853	NPB11_HUMAN
9606.ENSP00000455106	BOP1_HUMAN
9606.ENSP00000302485	CSDC2_HUMAN
9606.ENSP00000297504	MITOS_HUMAN
9606.ENSP00000255108	DPH2_HUMAN
9606.ENSP00000312999	GNAI2_HUMAN
9606.ENSP00000370737	GCSP_HUMAN
9606.ENSP00000346827	AL9A1_HUMAN
9606.ENSP00000276893	UHRF2_HUMAN
9606.ENSP00000354896	GRM1_HUMAN
9606.ENSP00000297265	CHM4C_HUMAN
9606.ENSP00000297435	DEF4_HUMAN
9606.ENSP00000334246	CP4Z1_HUMAN
9606.ENSP00000225842	CCL1_HUMAN
9606.ENSP00000303540	SCN1A_HUMAN
9606.ENSP00000324105	ENOB_HUMAN
9606.ENSP00000367453	ACBD7_HUMAN
9606.ENSP00000458355	DYH2_HUMAN
9606.ENSP00000372023	CHK2_HUMAN
9606.ENSP00000317332	SNX18_HUMAN
9606.ENSP00000314214	VAMP2_HUMAN
9606.ENSP00000216392	PYGL_HUMAN
9606.ENSP00000365844	TRI39_HUMAN
9606.ENSP00000238561	ADCK1_HUMAN
9606.ENSP00000409225	CJ055_HUMAN
9606.ENSP00000368109	1A1L2_HUMAN
9606.ENSP00000469880	VRK3_HUMAN
9606.ENSP00000175238	ADAM7_HUMAN
9606.ENSP00000410964	ERLN1_HUMAN
9606.ENSP00000222247	RL18A_HUMAN
9606.ENSP00000364240	UBX10_HUMAN
9606.ENSP00000381102	PP4P1_HUMAN
9606.ENSP00000357768	LCE2A_HUMAN
9606.ENSP00000303706	MPIP1_HUMAN
9606.ENSP00000351664	MICA1_HUMAN
9606.ENSP00000384015	SUN1_HUMAN
9606.ENSP00000379621	SNX16_HUMAN
9606.ENSP00000324701	MB212_HUMAN
9606.ENSP00000307959	DYST_HUMAN
9606.ENSP00000346335	NRDE2_HUMAN
9606.ENSP00000357448	PBIP1_HUMAN
9606.ENSP00000409799	RPP21_HUMAN
9606.ENSP00000356857	TCF21_HUMAN
9606.ENSP00000339384	CB066_HUMAN
9606.ENSP00000366797	S22AC_HUMAN
9606.ENSP00000301067	KMT2D_HUMAN
9606.ENSP00000313088	NETO1_HUMAN
9606.ENSP00000362778	PI16_HUMAN
9606.ENSP00000394487	FGD4_HUMAN
9606.ENSP00000369176	NDUB6_HUMAN
9606.ENSP00000261778	TNG6_HUMAN
9606.ENSP00000356634	PAPP2_HUMAN
9606.ENSP00000466070	LYPD8_HUMAN
9606.ENSP00000473290	NELFD_HUMAN
9606.ENSP00000346762	SND1_HUMAN
9606.ENSP00000265070	GOLP3_HUMAN
9606.ENSP00000307863	U2AF2_HUMAN
9606.ENSP00000301457	NDUA7_HUMAN
9606.ENSP00000381036	ADGB_HUMAN
9606.ENSP00000262895	GRIK5_HUMAN
9606.ENSP00000284268	ANKH_HUMAN
9606.ENSP00000339804	TSLP_HUMAN
9606.ENSP00000308717	RM48_HUMAN
9606.ENSP00000301488	CDKA2_HUMAN
9606.ENSP00000366897	KLF12_HUMAN
9606.ENSP00000261292	LIPE_HUMAN
9606.ENSP00000290871	TEPP_HUMAN
9606.ENSP00000299432	MSS51_HUMAN
9606.ENSP00000312649	PRGC2_HUMAN
9606.ENSP00000331532	SPT32_HUMAN
9606.ENSP00000280606	PRS53_HUMAN
9606.ENSP00000362381	TOR2A_HUMAN
9606.ENSP00000347646	SOX12_HUMAN
9606.ENSP00000202677	RGPA2_HUMAN
9606.ENSP00000356016	CR1_HUMAN
9606.ENSP00000394842	GRAN_HUMAN
9606.ENSP00000222388	ABCF2_HUMAN
9606.ENSP00000299977	SLFN5_HUMAN
9606.ENSP00000351884	SPNXC_HUMAN
9606.ENSP00000357134	O10R2_HUMAN
9606.ENSP00000420195	SRS10_HUMAN
9606.ENSP00000406209	EPN1_HUMAN
9606.ENSP00000229402	KLRB1_HUMAN
9606.ENSP00000339260	S6A13_HUMAN
9606.ENSP00000485022	U2AF1_HUMAN
9606.ENSP00000366430	LZIC_HUMAN
9606.ENSP00000289547	NPCL1_HUMAN
9606.ENSP00000377640	RL24_HUMAN
9606.ENSP00000235090	MEP50_HUMAN
9606.ENSP00000430269	HYES_HUMAN
9606.ENSP00000419765	BRD9_HUMAN
9606.ENSP00000297792	KDM1B_HUMAN
9606.ENSP00000485010	C2TA_HUMAN
9606.ENSP00000379701	HNF4G_HUMAN
9606.ENSP00000379034	KLD7B_HUMAN
9606.ENSP00000482609	PEX12_HUMAN
9606.ENSP00000305988	CD166_HUMAN
9606.ENSP00000436152	P5I11_HUMAN
9606.ENSP00000399229	MXRA8_HUMAN
9606.ENSP00000322788	MMP1_HUMAN
9606.ENSP00000465231	H8Y6P7_HUMAN
9606.ENSP00000394178	TM182_HUMAN
9606.ENSP00000230050	RS12_HUMAN
9606.ENSP00000226317	CXCL6_HUMAN
9606.ENSP00000364794	SYIC_HUMAN
9606.ENSP00000364249	PA2G5_HUMAN
9606.ENSP00000375682	A0A0A0MQY9_HUMAN
9606.ENSP00000359680	HOGA1_HUMAN
9606.ENSP00000428780	CLD23_HUMAN
9606.ENSP00000445905	EVI5L_HUMAN
9606.ENSP00000358854	TAF5_HUMAN
9606.ENSP00000356567	ACBD6_HUMAN
9606.ENSP00000299340	CYYR1_HUMAN
9606.ENSP00000359364	YTHD1_HUMAN
9606.ENSP00000284154	GRAP_HUMAN
9606.ENSP00000384996	TB10A_HUMAN
9606.ENSP00000306261	K2C78_HUMAN
9606.ENSP00000393154	FBX15_HUMAN
9606.ENSP00000426941	RT27_HUMAN
9606.ENSP00000371347	ANGP4_HUMAN
9606.ENSP00000341189	FAK1_HUMAN
9606.ENSP00000377686	MED24_HUMAN
9606.ENSP00000301258	PSCA_HUMAN
9606.ENSP00000280236	FSIP1_HUMAN
9606.ENSP00000371594	GBG7_HUMAN
9606.ENSP00000417581	F199X_HUMAN
9606.ENSP00000350012	ACSL3_HUMAN
9606.ENSP00000478426	TBC3D_HUMAN
9606.ENSP00000199280	AQP2_HUMAN
9606.ENSP00000448998	CP4FC_HUMAN
9606.ENSP00000246532	IGFR1_HUMAN
9606.ENSP00000370896	GREB1_HUMAN
9606.ENSP00000384018	NCOR2_HUMAN
9606.ENSP00000238875	LEGL_HUMAN
9606.ENSP00000408910	DCTN2_HUMAN
9606.ENSP00000282226	F151B_HUMAN
9606.ENSP00000010299	G3V577_HUMAN
9606.ENSP00000251287	HCN2_HUMAN
9606.ENSP00000357900	CUZD1_HUMAN
9606.ENSP00000380517	CAD24_HUMAN
9606.ENSP00000389399	TMCO3_HUMAN
9606.ENSP00000304290	ACHB_HUMAN
9606.ENSP00000230340	BYST_HUMAN
9606.ENSP00000349156	SIAH1_HUMAN
9606.ENSP00000356395	FHR3_HUMAN
9606.ENSP00000371472	NIN_HUMAN
9606.ENSP00000393316	TMX1_HUMAN
9606.ENSP00000262259	ZN175_HUMAN
9606.ENSP00000377797	UBP49_HUMAN
9606.ENSP00000355902	GPTC2_HUMAN
9606.ENSP00000433919	ICLN_HUMAN
9606.ENSP00000377123	TSG10_HUMAN
9606.ENSP00000340672	ARMX3_HUMAN
9606.ENSP00000328352	KCD11_HUMAN
9606.ENSP00000303549	GPR82_HUMAN
9606.ENSP00000476117	WDR18_HUMAN
9606.ENSP00000415900	IL31R_HUMAN
9606.ENSP00000225916	KAT2A_HUMAN
9606.ENSP00000262432	MET2B_HUMAN
9606.ENSP00000314480	UNC4_HUMAN
9606.ENSP00000352779	S39AE_HUMAN
9606.ENSP00000477392	ZN595_HUMAN
9606.ENSP00000425658	ANR50_HUMAN
9606.ENSP00000387875	KIF4B_HUMAN
9606.ENSP00000477856	GGTL3_HUMAN
9606.ENSP00000385158	F161A_HUMAN
9606.ENSP00000314615	ARFG1_HUMAN
9606.ENSP00000395535	MECP2_HUMAN
